path,class,existsAtReferenceScan,directOldIndexDat,serializedReferrerCount,exactScriptLiteralCount,defaultFormalObjectPrewarm,retainedReachability,retirementGate,deleteAuthorized
Assets/NTSD/Sprite/Character/deidara_bird/deidara_bird_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/deidara_bird/deidara_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/gaara/gaara.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/gaara/gaara_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/gaara/gaara_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/gaara/gaara_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/hidan_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hidan/slashing_hidan.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/Hsasori/Hsasori_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hunter/claw_nin.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hunter/hunter_0.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hunter/hunter_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/hunter/hunter_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/itachi/itachi_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiraiya/jiraiya_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/cave.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/jiroubou.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/jiroubou_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/jiroubou_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/jiroubou_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/jiroubou/jiroubou_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kabuto/kabuto.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kabuto/kabuto_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kabuto/kabuto_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kabuto/kabuto_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/KakaShi/kakashi.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/KakaShi/kakashi_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/KakaShi/kakashi_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/KakaShi/kakashi_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/hidan.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/kakuzu.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/kakuzu3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/kakuzu4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/kakuzu_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kakuzu/kakuzu_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kankuro/kankuro.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kankuro/kankuro_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kankuro/kankuro_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kankuro/kankuro_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kiba/deidara_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kiba/kiba_0.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kiba/kiba_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kiba/kiba_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kiba/kiba_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kidomaru/kidomaru.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kidomaru/kidomaru_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kidomaru/kidomaru_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kidomaru/kidomaru_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kidomaru/kidomaru_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kisame/kisame_0.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kisame/kisame_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kisame/kisame_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kisame/kisame_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kisame/kisame_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/4tk.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/4tk2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/kyubi.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/kyubi_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/kyubi_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/kyubi_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/kyubi/naruto_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/MingRen/naruto_0.bmp,OLD_INDEXED_IMAGE,true,false,0,1,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP_AND_TEST,false
Assets/NTSD/Sprite/Character/MingRen/naruto_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/MingRen/naruto_clone_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/MingRen/naruto_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/MingRen/naruto_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/nckakuzu/nckakuzu.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/nckakuzu/nckakuzu_1.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/nckakuzu/nckakuzu_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/nckakuzu/nckakuzu_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/hakke.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/neji_0.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/neji_1.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/neji_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/neji_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/neji/neji_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/orochimaru/orochimaru.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/orochimaru/orochimaru_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/orochimaru/orochimaru_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/orochimaru/orochimaru_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/orochimaru/orochimaru_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/pein/pein.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/pein/pein_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/pein/pein_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/pein/pein_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/puppet_sasori/puppet_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/puppet_sasori/puppet_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/puppet_sasori/puppet_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/puppet_sasori/puppet_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper_3.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper_4.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/reaper_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/reaper/slashing_reaper.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/rock_lee/gaara_2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/rock_lee/lee_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/rock_lee/rock_lee.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/rock_lee/rock_lee2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/rock_lee/rock_lee_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sai/sai_0.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sai/sai_1.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sai/sai_bird.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sai/sai_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sai/sai_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sakon/sakon.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sakon/sakon2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sakon/sakon_f.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sakon/sakon_s.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sand_creature/sand_creature.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
Assets/NTSD/Sprite/Character/sand_creature/sand_creature2.bmp,OLD_INDEXED_IMAGE,true,false,0,0,LoganRuntime,old DAT bitmap publication; Editor/legacy consumers,KEEP_LEGACY_BITMAP,false
