oid	type	action	pointHp	pointMp	ohp	omp	maxPresent	maxMp	hpOut	boundOut	baseOut	mpOut	baseMpOut	displayHp	displayMax	score	damage	scoreStep	damageStep	hpStep	maxStep
52	0	0	-7	1	-1	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	-1	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	-1	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	-1	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	-1	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	-1	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	0	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	1	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	-7	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	-7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	-7	1	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	-7	1	1	100	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	-7	1	1	150	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	-7	1	50	-1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	-7	1	50	0	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	-7	1	50	1	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	-7	1	50	50	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	-7	1	50	100	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	-7	1	50	150	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	-7	1	100	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	100	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	100	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	100	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	-7	1	100	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	100	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	1	150	-1	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	-7	1	150	0	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	-7	1	150	1	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	-7	1	150	50	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	-7	1	150	100	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	-7	1	150	150	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	-7	103	-1	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	-1	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	-1	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	103	-1	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	-7	103	-1	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	-1	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	0	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	-7	103	1	-1	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	-7	103	1	0	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	-7	103	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	-7	103	1	50	0	0	0	0	0	51	51	0	0	0	0	0	0	0	0
52	0	0	-7	103	1	100	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	-7	103	1	150	0	0	0	0	0	154	154	0	0	0	0	0	0	0	0
52	0	0	-7	103	50	-1	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	-7	103	50	0	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	-7	103	50	1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	-7	103	50	50	0	0	5	5	5	51	51	5	5	0	0	0	0	0	0
52	0	0	-7	103	50	100	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	-7	103	50	150	0	0	5	5	5	154	154	5	5	0	0	0	0	0	0
52	0	0	-7	103	100	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	100	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	100	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	-7	103	100	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	-7	103	100	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	-7	103	100	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	-7	103	150	-1	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	-7	103	150	0	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	-7	103	150	1	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	-7	103	150	50	0	0	15	15	15	51	51	15	15	0	0	0	0	0	0
52	0	0	-7	103	150	100	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	-7	103	150	150	0	0	15	15	15	154	154	15	15	0	0	0	0	0	0
52	0	0	-7	501	-1	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	-1	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	-1	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	-7	501	-1	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	-7	501	-1	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	-1	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	0	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	-7	501	1	-1	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	-7	501	1	0	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	-7	501	1	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	-7	501	1	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
52	0	0	-7	501	1	100	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	-7	501	1	150	0	0	0	0	0	751	751	0	0	0	0	0	0	0	0
52	0	0	-7	501	50	-1	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	-7	501	50	0	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	-7	501	50	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	-7	501	50	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
52	0	0	-7	501	50	100	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	-7	501	50	150	0	0	5	5	5	751	751	5	5	0	0	0	0	0	0
52	0	0	-7	501	100	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	100	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	100	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	-7	501	100	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	-7	501	100	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	-7	501	100	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	-7	501	150	-1	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	-7	501	150	0	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	-7	501	150	1	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	-7	501	150	50	0	0	15	15	15	250	250	15	15	0	0	0	0	0	0
52	0	0	-7	501	150	100	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	-7	501	150	150	0	0	15	15	15	751	751	15	15	0	0	0	0	0	0
52	0	0	0	-7	-1	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	-1	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	-1	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	-7	-1	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	-7	-1	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	-1	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	0	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	-7	1	-1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	-7	1	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	-7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	-7	1	50	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
52	0	0	0	-7	1	100	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	-7	1	150	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0
52	0	0	0	-7	50	-1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	-7	50	0	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	-7	50	1	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	0	-7	50	50	0	0	5	5	5	2	2	5	5	0	0	0	0	0	0
52	0	0	0	-7	50	100	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	-7	50	150	0	0	5	5	5	7	7	5	5	0	0	0	0	0	0
52	0	0	0	-7	100	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	100	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	100	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	-7	100	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	-7	100	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	-7	100	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	-7	150	-1	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	-7	150	0	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	-7	150	1	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	0	-7	150	50	0	0	15	15	15	2	2	15	15	0	0	0	0	0	0
52	0	0	0	-7	150	100	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	-7	150	150	0	0	15	15	15	7	7	15	15	0	0	0	0	0	0
52	0	0	0	0	-1	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	-1	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	-1	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	0	-1	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	0	-1	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	-1	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	0	0	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	0	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	0	0	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	0	0	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	0	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	0	1	-1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	0	1	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	1	50	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
52	0	0	0	0	1	100	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	0	1	150	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0
52	0	0	0	0	50	-1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	0	50	0	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	0	50	1	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	0	0	50	50	0	0	5	5	5	2	2	5	5	0	0	0	0	0	0
52	0	0	0	0	50	100	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	0	50	150	0	0	5	5	5	7	7	5	5	0	0	0	0	0	0
52	0	0	0	0	100	-1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	100	0	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	100	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	0	100	50	0	0	10	10	10	2	2	10	10	0	0	0	0	0	0
52	0	0	0	0	100	100	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	0	100	150	0	0	10	10	10	7	7	10	10	0	0	0	0	0	0
52	0	0	0	0	150	-1	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	0	150	0	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	0	150	1	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	0	0	150	50	0	0	15	15	15	2	2	15	15	0	0	0	0	0	0
52	0	0	0	0	150	100	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	0	150	150	0	0	15	15	15	7	7	15	15	0	0	0	0	0	0
52	0	0	0	1	-1	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	-1	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	-1	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	-1	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	-1	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	-1	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	0	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	0	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	0	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	0	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	0	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	0	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	1	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	1	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	1	1	100	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	0	1	1	150	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	0	1	50	-1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	0	1	50	0	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	0	1	50	1	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	0	1	50	50	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
52	0	0	0	1	50	100	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	0	1	50	150	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	0	1	100	-1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	100	0	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	100	1	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	100	50	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0
52	0	0	0	1	100	100	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	100	150	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	1	150	-1	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	0	1	150	0	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	0	1	150	1	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	0	1	150	50	0	0	15	15	15	0	0	15	15	0	0	0	0	0	0
52	0	0	0	1	150	100	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	0	1	150	150	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	0	103	-1	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	-1	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	-1	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	103	-1	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	0	103	-1	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	-1	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	0	103	0	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	0	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	0	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	103	0	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	0	103	0	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	0	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	0	103	1	-1	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	0	103	1	0	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	0	103	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
52	0	0	0	103	1	50	0	0	0	0	0	51	51	0	0	0	0	0	0	0	0
52	0	0	0	103	1	100	0	0	0	0	0	103	103	0	0	0	0	0	0	0	0
52	0	0	0	103	1	150	0	0	0	0	0	154	154	0	0	0	0	0	0	0	0
52	0	0	0	103	50	-1	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	0	103	50	0	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	0	103	50	1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
52	0	0	0	103	50	50	0	0	5	5	5	51	51	5	5	0	0	0	0	0	0
52	0	0	0	103	50	100	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
52	0	0	0	103	50	150	0	0	5	5	5	154	154	5	5	0	0	0	0	0	0
52	0	0	0	103	100	-1	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	100	0	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	100	1	0	0	10	10	10	1	1	10	10	0	0	0	0	0	0
52	0	0	0	103	100	50	0	0	10	10	10	51	51	10	10	0	0	0	0	0	0
52	0	0	0	103	100	100	0	0	10	10	10	103	103	10	10	0	0	0	0	0	0
52	0	0	0	103	100	150	0	0	10	10	10	154	154	10	10	0	0	0	0	0	0
52	0	0	0	103	150	-1	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	0	103	150	0	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	0	103	150	1	0	0	15	15	15	1	1	15	15	0	0	0	0	0	0
52	0	0	0	103	150	50	0	0	15	15	15	51	51	15	15	0	0	0	0	0	0
52	0	0	0	103	150	100	0	0	15	15	15	103	103	15	15	0	0	0	0	0	0
52	0	0	0	103	150	150	0	0	15	15	15	154	154	15	15	0	0	0	0	0	0
52	0	0	0	501	-1	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	-1	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	-1	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	501	-1	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	0	501	-1	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	-1	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	0	501	0	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	0	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	0	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	501	0	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	0	501	0	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	0	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	0	501	1	-1	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	0	501	1	0	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	0	501	1	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	0	501	1	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
52	0	0	0	501	1	100	0	0	0	0	0	501	501	0	0	0	0	0	0	0	0
52	0	0	0	501	1	150	0	0	0	0	0	751	751	0	0	0	0	0	0	0	0
52	0	0	0	501	50	-1	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	0	501	50	0	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	0	501	50	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
52	0	0	0	501	50	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
52	0	0	0	501	50	100	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
52	0	0	0	501	50	150	0	0	5	5	5	751	751	5	5	0	0	0	0	0	0
52	0	0	0	501	100	-1	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	100	0	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	100	1	0	0	10	10	10	5	5	10	10	0	0	0	0	0	0
52	0	0	0	501	100	50	0	0	10	10	10	250	250	10	10	0	0	0	0	0	0
52	0	0	0	501	100	100	0	0	10	10	10	501	501	10	10	0	0	0	0	0	0
52	0	0	0	501	100	150	0	0	10	10	10	751	751	10	10	0	0	0	0	0	0
52	0	0	0	501	150	-1	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	0	501	150	0	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	0	501	150	1	0	0	15	15	15	5	5	15	15	0	0	0	0	0	0
52	0	0	0	501	150	50	0	0	15	15	15	250	250	15	15	0	0	0	0	0	0
52	0	0	0	501	150	100	0	0	15	15	15	501	501	15	15	0	0	0	0	0	0
52	0	0	0	501	150	150	0	0	15	15	15	751	751	15	15	0	0	0	0	0	0
52	0	0	1	-7	-1	-1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	-1	0	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	-1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
52	0	0	1	-7	-1	50	0	0	1	1	1	2	2	1	1	0	0	0	0	0	0
52	0	0	1	-7	-1	100	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	-1	150	0	0	1	1	1	7	7	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	-1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	0	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	50	0	0	1	1	1	2	2	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	100	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
52	0	0	1	-7	0	150	0	0	1	1	1	7	7	1	1	0	0	0	0	0	0
52	0	0	1	-7	1	-1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	1	-7	1	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	1	-7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	1	-7	1	50	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
52	0	0	1	-7	1	100	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	1	-7	1	150	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0
52	0	0	1	-7	50	-1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	1	-7	50	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
52	0	0	1	-7	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
