Character/Hsasori.dat	-1	-1	FILE	-1	frameCount	200
Character/hunter.dat	80	114	ITR	0	tuple	kind=6;x=-9;y=16;w=85;h=65;dvx=0;dvy=0;fall=0;bdefend=0;injury=0;arest=0;vrest=1;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/hunter.dat	80	114	BDY	-1	count	1
Character/hunter.dat	80	114	BDY	0	x	5
Character/hunter.dat	80	114	BDY	0	y	17
Character/hunter.dat	80	114	BDY	0	w	64
Character/hunter.dat	80	114	BDY	0	h	65
Character/hunter.dat	80	114	OPOINT	-1	count	0
Character/hunter.dat	80	114	WPOINT	-1	count	1
Character/hunter.dat	80	114	WPOINT	0	tuple	kind=1;x=26;y=-999;attacking=0;cover=0;weaponact=35;dvx=0;dvy=0;dvz=0
Character/hunter.dat	80	114	BPOINT	-1	count	0
Character/hunter.dat	80	114	CPOINT	-1	count	0
Character/hunter.dat	81	115	FRAME	-1	scalars	name64=cGlja2luZ19saWdodA==;pic=60;state=15;wait=5;next=999;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDkud2F2
Character/hunter.dat	81	115	ITR	-1	count	0
Character/hunter.dat	81	115	BDY	-1	count	1
Character/hunter.dat	81	115	BDY	0	x	24
Character/hunter.dat	81	115	BDY	0	y	43
Character/hunter.dat	81	115	BDY	0	w	33
Character/hunter.dat	81	115	BDY	0	h	37
Character/hunter.dat	81	115	OPOINT	-1	count	0
Character/hunter.dat	81	115	WPOINT	-1	count	1
Character/hunter.dat	81	115	WPOINT	0	tuple	kind=1;x=38;y=76;attacking=0;cover=0;weaponact=24;dvx=0;dvy=0;dvz=0
Character/hunter.dat	81	115	BPOINT	-1	count	0
Character/hunter.dat	81	115	CPOINT	-1	count	0
Character/hunter.dat	82	116	FRAME	-1	scalars	name64=cGlja2luZ19oZWF2eQ==;pic=60;state=15;wait=5;next=117;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDkud2F2
Character/hunter.dat	82	116	ITR	-1	count	0
Character/hunter.dat	82	116	BDY	-1	count	1
Character/hunter.dat	82	116	BDY	0	x	24
Character/hunter.dat	82	116	BDY	0	y	43
Character/hunter.dat	82	116	BDY	0	w	33
Character/hunter.dat	82	116	BDY	0	h	37
Character/hunter.dat	82	116	OPOINT	-1	count	0
Character/hunter.dat	82	116	WPOINT	-1	count	1
Character/hunter.dat	82	116	WPOINT	0	tuple	kind=1;x=42;y=79;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/hunter.dat	82	116	BPOINT	-1	count	0
Character/hunter.dat	82	116	CPOINT	-1	count	0
Character/hunter.dat	83	117	FRAME	-1	scalars	name64=cGlja2luZ19oZWF2eQ==;pic=61;state=15;wait=5;next=50;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	83	117	ITR	-1	count	0
Character/hunter.dat	83	117	BDY	-1	count	1
Character/hunter.dat	83	117	BDY	0	x	24
Character/hunter.dat	83	117	BDY	0	y	43
Character/hunter.dat	83	117	BDY	0	w	33
Character/hunter.dat	83	117	BDY	0	h	37
Character/hunter.dat	83	117	OPOINT	-1	count	0
Character/hunter.dat	83	117	WPOINT	-1	count	1
Character/hunter.dat	83	117	WPOINT	0	tuple	kind=1;x=42;y=66;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/hunter.dat	83	117	BPOINT	-1	count	0
Character/hunter.dat	83	117	CPOINT	-1	count	0
Character/hunter.dat	84	130	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=31;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	84	130	ITR	-1	count	0
Character/hunter.dat	84	130	BDY	-1	count	2
Character/hunter.dat	84	130	BDY	0	x	21
Character/hunter.dat	84	130	BDY	0	y	80000
Character/hunter.dat	84	130	BDY	0	w	43
Character/hunter.dat	84	130	BDY	0	h	62
Character/hunter.dat	84	130	BDY	1	x	26
Character/hunter.dat	84	130	BDY	1	y	14
Character/hunter.dat	84	130	BDY	1	w	28
Character/hunter.dat	84	130	BDY	1	h	66
Character/hunter.dat	84	130	OPOINT	-1	count	0
Character/hunter.dat	84	130	WPOINT	-1	count	1
Character/hunter.dat	84	130	WPOINT	0	tuple	kind=1;x=31;y=56;attacking=0;cover=0;weaponact=30;dvx=0;dvy=0;dvz=0
Character/hunter.dat	84	130	BPOINT	-1	count	0
Character/hunter.dat	84	130	CPOINT	-1	count	1
Character/hunter.dat	84	130	CPOINT	0	tuple	kind=2;x=41;y=39;injury=132;cover=131;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=132;backhurtact=131
Character/hunter.dat	85	131	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=31;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	85	131	ITR	-1	count	0
Character/hunter.dat	85	131	BDY	-1	count	2
Character/hunter.dat	85	131	BDY	0	x	21
Character/hunter.dat	85	131	BDY	0	y	80000
Character/hunter.dat	85	131	BDY	0	w	43
Character/hunter.dat	85	131	BDY	0	h	62
Character/hunter.dat	85	131	BDY	1	x	26
Character/hunter.dat	85	131	BDY	1	y	14
Character/hunter.dat	85	131	BDY	1	w	28
Character/hunter.dat	85	131	BDY	1	h	66
Character/hunter.dat	85	131	OPOINT	-1	count	0
Character/hunter.dat	85	131	WPOINT	-1	count	1
Character/hunter.dat	85	131	WPOINT	0	tuple	kind=1;x=26;y=54;attacking=0;cover=0;weaponact=31;dvx=0;dvy=0;dvz=0
Character/hunter.dat	85	131	BPOINT	-1	count	0
Character/hunter.dat	85	131	CPOINT	-1	count	1
Character/hunter.dat	85	131	CPOINT	0	tuple	kind=2;x=41;y=39;injury=132;cover=132;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=132;backhurtact=132
Character/hunter.dat	86	132	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=30;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	86	132	ITR	-1	count	0
Character/hunter.dat	86	132	BDY	-1	count	2
Character/hunter.dat	86	132	BDY	0	x	21
Character/hunter.dat	86	132	BDY	0	y	80000
Character/hunter.dat	86	132	BDY	0	w	43
Character/hunter.dat	86	132	BDY	0	h	62
Character/hunter.dat	86	132	BDY	1	x	26
Character/hunter.dat	86	132	BDY	1	y	14
Character/hunter.dat	86	132	BDY	1	w	28
Character/hunter.dat	86	132	BDY	1	h	66
Character/hunter.dat	86	132	OPOINT	-1	count	0
Character/hunter.dat	86	132	WPOINT	-1	count	1
Character/hunter.dat	86	132	WPOINT	0	tuple	kind=1;x=39;y=51;attacking=0;cover=0;weaponact=30;dvx=0;dvy=0;dvz=0
Character/hunter.dat	86	132	BPOINT	-1	count	0
Character/hunter.dat	86	132	CPOINT	-1	count	1
Character/hunter.dat	86	132	CPOINT	0	tuple	kind=2;x=41;y=39;injury=131;cover=131;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=131;backhurtact=131
Character/hunter.dat	87	133	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=30;state=10;wait=2;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	87	133	ITR	-1	count	0
Character/hunter.dat	87	133	BDY	-1	count	1
Character/hunter.dat	87	133	BDY	0	x	21
Character/hunter.dat	87	133	BDY	0	y	80000
Character/hunter.dat	87	133	BDY	0	w	43
Character/hunter.dat	87	133	BDY	0	h	62
Character/hunter.dat	87	133	OPOINT	-1	count	0
Character/hunter.dat	87	133	WPOINT	-1	count	1
Character/hunter.dat	87	133	WPOINT	0	tuple	kind=1;x=35;y=46;attacking=0;cover=0;weaponact=22;dvx=0;dvy=0;dvz=0
Character/hunter.dat	87	133	BPOINT	-1	count	0
Character/hunter.dat	87	133	CPOINT	-1	count	1
Character/hunter.dat	87	133	CPOINT	0	tuple	kind=2;x=33;y=36;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	88	134	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=31;state=10;wait=2;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	88	134	ITR	-1	count	0
Character/hunter.dat	88	134	BDY	-1	count	0
Character/hunter.dat	88	134	OPOINT	-1	count	0
Character/hunter.dat	88	134	WPOINT	-1	count	1
Character/hunter.dat	88	134	WPOINT	0	tuple	kind=1;x=41;y=36;attacking=0;cover=0;weaponact=21;dvx=0;dvy=0;dvz=0
Character/hunter.dat	88	134	BPOINT	-1	count	0
Character/hunter.dat	88	134	CPOINT	-1	count	1
Character/hunter.dat	88	134	CPOINT	0	tuple	kind=2;x=37;y=28;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	89	135	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=32;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	89	135	ITR	-1	count	0
Character/hunter.dat	89	135	BDY	-1	count	0
Character/hunter.dat	89	135	OPOINT	-1	count	0
Character/hunter.dat	89	135	WPOINT	-1	count	1
Character/hunter.dat	89	135	WPOINT	0	tuple	kind=1;x=40;y=39;attacking=0;cover=0;weaponact=21;dvx=0;dvy=0;dvz=0
Character/hunter.dat	89	135	BPOINT	-1	count	0
Character/hunter.dat	89	135	CPOINT	-1	count	1
Character/hunter.dat	89	135	CPOINT	0	tuple	kind=2;x=31;y=22;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	90	136	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=33;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	90	136	ITR	-1	count	0
Character/hunter.dat	90	136	BDY	-1	count	0
Character/hunter.dat	90	136	OPOINT	-1	count	0
Character/hunter.dat	90	136	WPOINT	-1	count	1
Character/hunter.dat	90	136	WPOINT	0	tuple	kind=1;x=24;y=32;attacking=0;cover=0;weaponact=33;dvx=0;dvy=0;dvz=0
Character/hunter.dat	90	136	BPOINT	-1	count	0
Character/hunter.dat	90	136	CPOINT	-1	count	1
Character/hunter.dat	90	136	CPOINT	0	tuple	kind=2;x=27;y=46;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	91	137	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=34;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=71;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	91	137	ITR	-1	count	0
Character/hunter.dat	91	137	BDY	-1	count	2
Character/hunter.dat	91	137	BDY	0	x	21
Character/hunter.dat	91	137	BDY	0	y	18
Character/hunter.dat	91	137	BDY	0	w	43
Character/hunter.dat	91	137	BDY	0	h	62
Character/hunter.dat	91	137	BDY	1	x	21
Character/hunter.dat	91	137	BDY	1	y	80000
Character/hunter.dat	91	137	BDY	1	w	43
Character/hunter.dat	91	137	BDY	1	h	62
Character/hunter.dat	91	137	OPOINT	-1	count	0
Character/hunter.dat	91	137	WPOINT	-1	count	1
Character/hunter.dat	91	137	WPOINT	0	tuple	kind=1;x=33;y=75;attacking=0;cover=0;weaponact=32;dvx=0;dvy=0;dvz=0
Character/hunter.dat	91	137	BPOINT	-1	count	0
Character/hunter.dat	91	137	CPOINT	-1	count	1
Character/hunter.dat	91	137	CPOINT	0	tuple	kind=2;x=33;y=68;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	92	138	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=33;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	92	138	ITR	-1	count	0
Character/hunter.dat	92	138	BDY	-1	count	0
Character/hunter.dat	92	138	OPOINT	-1	count	0
Character/hunter.dat	92	138	WPOINT	-1	count	1
Character/hunter.dat	92	138	WPOINT	0	tuple	kind=1;x=38;y=64;attacking=0;cover=0;weaponact=31;dvx=0;dvy=0;dvz=0
Character/hunter.dat	92	138	BPOINT	-1	count	0
Character/hunter.dat	92	138	CPOINT	-1	count	1
Character/hunter.dat	92	138	CPOINT	0	tuple	kind=2;x=34;y=54;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	93	139	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=30;state=10;wait=2;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	93	139	ITR	-1	count	0
Character/hunter.dat	93	139	BDY	-1	count	0
Character/hunter.dat	93	139	OPOINT	-1	count	0
Character/hunter.dat	93	139	WPOINT	-1	count	1
Character/hunter.dat	93	139	WPOINT	0	tuple	kind=1;x=22;y=47;attacking=0;cover=0;weaponact=35;dvx=0;dvy=0;dvz=0
Character/hunter.dat	93	139	BPOINT	-1	count	0
Character/hunter.dat	93	139	CPOINT	-1	count	1
Character/hunter.dat	93	139	CPOINT	0	tuple	kind=2;x=40;y=36;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	94	140	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=31;state=10;wait=2;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	94	140	ITR	-1	count	0
Character/hunter.dat	94	140	BDY	-1	count	0
Character/hunter.dat	94	140	OPOINT	-1	count	0
Character/hunter.dat	94	140	WPOINT	-1	count	1
Character/hunter.dat	94	140	WPOINT	0	tuple	kind=1;x=23;y=43;attacking=0;cover=0;weaponact=20;dvx=0;dvy=0;dvz=0
Character/hunter.dat	94	140	BPOINT	-1	count	0
Character/hunter.dat	94	140	CPOINT	-1	count	1
Character/hunter.dat	94	140	CPOINT	0	tuple	kind=2;x=36;y=38;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	95	141	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=32;state=10;wait=2;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	95	141	ITR	-1	count	0
Character/hunter.dat	95	141	BDY	-1	count	0
Character/hunter.dat	95	141	OPOINT	-1	count	0
Character/hunter.dat	95	141	WPOINT	-1	count	1
Character/hunter.dat	95	141	WPOINT	0	tuple	kind=1;x=30;y=43;attacking=0;cover=0;weaponact=23;dvx=0;dvy=0;dvz=0
Character/hunter.dat	95	141	BPOINT	-1	count	0
Character/hunter.dat	95	141	CPOINT	-1	count	1
Character/hunter.dat	95	141	CPOINT	0	tuple	kind=2;x=44;y=40;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	96	142	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=33;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	96	142	ITR	-1	count	0
Character/hunter.dat	96	142	BDY	-1	count	0
Character/hunter.dat	96	142	OPOINT	-1	count	0
Character/hunter.dat	96	142	WPOINT	-1	count	1
Character/hunter.dat	96	142	WPOINT	0	tuple	kind=1;x=32;y=50;attacking=0;cover=0;weaponact=26;dvx=0;dvy=0;dvz=0
Character/hunter.dat	96	142	BPOINT	-1	count	0
Character/hunter.dat	96	142	CPOINT	-1	count	1
Character/hunter.dat	96	142	CPOINT	0	tuple	kind=2;x=46;y=51;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	97	143	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=34;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=74;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	97	143	ITR	-1	count	0
Character/hunter.dat	97	143	BDY	-1	count	0
Character/hunter.dat	97	143	OPOINT	-1	count	0
Character/hunter.dat	97	143	WPOINT	-1	count	1
Character/hunter.dat	97	143	WPOINT	0	tuple	kind=1;x=30;y=74;attacking=0;cover=0;weaponact=24;dvx=0;dvy=0;dvz=0
Character/hunter.dat	97	143	BPOINT	-1	count	0
Character/hunter.dat	97	143	CPOINT	-1	count	1
Character/hunter.dat	97	143	CPOINT	0	tuple	kind=2;x=45;y=66;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	98	144	FRAME	-1	scalars	name64=cGlja2VkX2NhdWdodA==;pic=33;state=10;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	98	144	ITR	-1	count	0
Character/hunter.dat	98	144	BDY	-1	count	0
Character/hunter.dat	98	144	OPOINT	-1	count	0
Character/hunter.dat	98	144	WPOINT	-1	count	1
Character/hunter.dat	98	144	WPOINT	0	tuple	kind=1;x=39;y=67;attacking=0;cover=0;weaponact=25;dvx=0;dvy=0;dvz=0
Character/hunter.dat	98	144	BPOINT	-1	count	0
Character/hunter.dat	98	144	CPOINT	-1	count	1
Character/hunter.dat	98	144	CPOINT	0	tuple	kind=2;x=42;y=55;injury=0;cover=0;vaction=0;aaction=0;jaction=0;daction=0;throwvx=0;throwvy=0;hurtable=0;decrease=0;dircontrol=0;taction=0;throwinjury=0;throwvz=0;fronthurtact=0;backhurtact=0
Character/hunter.dat	99	180	FRAME	-1	scalars	name64=ZmFsbGluZw==;pic=30;state=12;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	99	180	ITR	-1	count	1
Character/hunter.dat	99	180	ITR	0	tuple	kind=4;x=21;y=14;w=29;h=44;dvx=2;dvy=0;fall=70;bdefend=10;injury=30;arest=0;vrest=20;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/hunter.dat	99	180	BDY	-1	count	1
Character/hunter.dat	99	180	BDY	0	x	25
Character/hunter.dat	99	180	BDY	0	y	25
Character/hunter.dat	99	180	BDY	0	w	21
Character/hunter.dat	99	180	BDY	0	h	20
Character/hunter.dat	99	180	OPOINT	-1	count	0
Character/hunter.dat	99	180	WPOINT	-1	count	1
Character/hunter.dat	99	180	WPOINT	0	tuple	kind=1;x=35;y=47;attacking=0;cover=0;weaponact=21;dvx=0;dvy=0;dvz=0
Character/hunter.dat	99	180	BPOINT	-1	count	0
Character/hunter.dat	99	180	CPOINT	-1	count	0
Character/hunter.dat	100	181	FRAME	-1	scalars	name64=ZmFsbGluZw==;pic=31;state=12;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	100	181	ITR	-1	count	2
Character/hunter.dat	100	181	ITR	0	tuple	kind=4;x=15;y=11;w=42;h=26;dvx=2;dvy=0;fall=70;bdefend=10;injury=30;arest=0;vrest=20;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/hunter.dat	100	181	ITR	1	tuple	kind=4;x=35;y=30;w=27;h=29;dvx=2;dvy=0;fall=70;bdefend=10;injury=30;arest=0;vrest=20;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/hunter.dat	100	181	BDY	-1	count	1
Character/hunter.dat	100	181	BDY	0	x	22
Character/hunter.dat	100	181	BDY	0	y	20
Character/hunter.dat	100	181	BDY	0	w	24
Character/hunter.dat	100	181	BDY	0	h	23
Character/hunter.dat	100	181	OPOINT	-1	count	0
Character/hunter.dat	100	181	WPOINT	-1	count	1
Character/hunter.dat	100	181	WPOINT	0	tuple	kind=1;x=43;y=36;attacking=0;cover=0;weaponact=21;dvx=0;dvy=0;dvz=0
Character/hunter.dat	100	181	BPOINT	-1	count	0
Character/hunter.dat	100	181	CPOINT	-1	count	0
Character/hunter.dat	101	182	FRAME	-1	scalars	name64=ZmFsbGluZw==;pic=32;state=12;wait=6;next=0;dvx=-3;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/hunter.dat	101	182	ITR	-1	count	1
Character/hunter.dat	101	182	ITR	0	tuple	kind=4;x=13;y=18;w=46;h=26;dvx=2;dvy=0;fall=70;bdefend=10;injury=30;arest=0;vrest=20;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/hunter.dat	101	182	BDY	-1	count	1
Character/hunter.dat	101	182	BDY	0	x	27
Character/hunter.dat	101	182	BDY	0	y	22
Character/hunter.dat	101	182	BDY	0	w	20
Character/hunter.dat	101	182	BDY	0	h	18
Character/hunter.dat	101	182	OPOINT	-1	count	0
Character/hunter.dat	101	182	WPOINT	-1	count	1
Character/hunter.dat	101	182	WPOINT	0	tuple	kind=1;x=38;y=37;attacking=0;cover=0;weaponact=21;dvx=0;dvy=0;dvz=0
Character/hunter.dat	101	182	BPOINT	-1	count	0
Character/hunter.dat	101	182	CPOINT	-1	count	0
