relative_png,formal_sha256,formal_dat_references,classification,selected_path_status,next_proof
sprite/UI/menu_small/m7.png,FC241AD3DBBB0EB6D546422E657D6A1CDA4CAF6591E290A53BE47B2815C9F936,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/menu_small/m8.png,B9702A9C02CF8422BAD39594F2EEBD9019BAAFCB1E255341648DE95431511A81,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/PAUSE.png,5ED9DD9B93613FC051CCEA7E8ADF653A0CE9E0767B93530DF8EC297E7E656755,data/resource.dat,Q09_PAUSE_DECLARATION_ONLY,NO_SELECTED_PLAYABLE_PNG_READER_PROVEN,Paired renderer draws a solid pause bar; independently compare formal EXE pause appearance before deciding deployment.
sprite/UI/RFACE.png,4938903E57089D109B3C021E4BCF83BE7838B938C3BC429DC943795754F68132,data/resource.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/SCORE_BOARD1.png,3D32768320389C30670BE2DC138CF78225403437078E07296428B15394F8B2EA,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
sprite/UI/SCORE_BOARD2.png,A6BEB5872D2C37A19C7A8DD7131CE9150C1B094E576689E1CCF3553FCC609BE5,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
sprite/UI/SCORE_BOARD3.png,7DA0067B92319B1426AD438ED0C82A704665D3312D03CE152847AC1182FF0DC1,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
sprite/UI/SCORE_BOARD4.png,555C8C1C6E6104F5FB56EAAFB8A6B4721747F08A697CC13E13ECEDDFE090BF03,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
sprite/UI/SLOGAN.png,CF07813678AF10F2E463BFAACD20AA20D363DA87FE5303C90EADD07CBC977F2B,data/resource.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/TF0.png,E4911C1F1D236339C80675F9DF3FC181F51A388236A142D71B6B59C4173EEAF7,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/TF1.png,49DE385835E61F4E3966F13222D2E41997DA06E3EB8FD73379AC52738AF85E11,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/TF2.png,83E61B4CAB0B5E290F98BAD41481F3D39DF46556EAD101522C29300BA4213821,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/TF3.png,74038BAFC81795CF8D96F836A1E050B2EC92C11D15902BFCF1AA283C71407E1F,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/TF4.png,EC8A07F6C03388AC8A9F84CC49CE455A3395EEB7E6FD97BD29F1F57EC03F5428,data/mode/ntsd.dat,G08_P19_FRONTEND_PRESENTATION,PROTECTED_MENU_OR_RESULT,Do not copy solely from resource declaration; preserve Unity menu/result appearance.
sprite/UI/WIN_ALIVE.png,CC736D4BE525FB8AFDA9FA52511782CD63A75B3BD3CA6103D47AFCA1B7AC221F,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
sprite/UI/WIN_DEAD.png,2DFD930AE05F758C1B05882D6D4E9B6C7C5EA1C4BAAB90E50B10D3CCE43B20DB,data/resource.dat,P19_RESULT_PRESENTATION_EXCLUDED,USER_EXCLUDED,Preserve Unity result presentation; verify battle result logic separately.
