type	hp	bound	base	mp	regenHp	regenDhp	stats	chp	weak	maxDouble	hpDouble	mode	phase	valid	pending	expectedHp	expectedBound	expectedMp
0	100	200	500	100	1	5	1	-7	0	0	0	-1	0	1	0	94	203	100
0	100	200	500	100	1	5	1	-7	0	0	0	0	0	1	0	94	203	100
0	100	200	500	100	1	5	1	-7	0	0	0	1	0	1	0	94	203	100
0	100	200	500	100	1	5	1	-7	0	0	0	2	0	1	0	94	203	100
0	100	200	500	100	1	5	1	-3	0	0	0	-1	0	1	0	98	204	100
0	100	200	500	100	1	5	1	-3	0	0	0	0	0	1	0	98	204	100
0	100	200	500	100	1	5	1	-3	0	0	0	1	0	1	0	98	204	100
0	100	200	500	100	1	5	1	-3	0	0	0	2	0	1	0	98	204	100
0	100	200	500	100	1	5	1	-2	0	0	0	-1	0	1	0	99	205	100
0	100	200	500	100	1	5	1	-2	0	0	0	0	0	1	0	99	205	100
0	100	200	500	100	1	5	1	-2	0	0	0	1	0	1	0	99	205	100
0	100	200	500	100	1	5	1	-2	0	0	0	2	0	1	0	99	205	100
0	100	200	500	100	1	5	1	-1	0	0	0	-1	0	1	0	100	205	100
0	100	200	500	100	1	5	1	-1	0	0	0	0	0	1	0	100	205	100
0	100	200	500	100	1	5	1	-1	0	0	0	1	0	1	0	100	205	100
0	100	200	500	100	1	5	1	-1	0	0	0	2	0	1	0	100	205	100
0	100	200	500	100	1	5	1	0	0	0	0	-1	0	1	0	102	205	100
0	100	200	500	100	1	5	1	0	0	0	0	0	0	1	0	102	205	100
0	100	200	500	100	1	5	1	0	0	0	0	1	0	1	0	101	205	100
0	100	200	500	100	1	5	1	0	0	0	0	2	0	1	0	102	205	100
0	100	200	500	100	1	5	1	1	0	0	0	-1	0	1	0	102	205	100
0	100	200	500	100	1	5	1	1	0	0	0	0	0	1	0	102	205	100
0	100	200	500	100	1	5	1	1	0	0	0	1	0	1	0	102	205	100
0	100	200	500	100	1	5	1	1	0	0	0	2	0	1	0	102	205	100
0	100	200	500	100	1	5	1	2	0	0	0	-1	0	1	0	103	205	100
0	100	200	500	100	1	5	1	2	0	0	0	0	0	1	0	103	205	100
0	100	200	500	100	1	5	1	2	0	0	0	1	0	1	0	103	205	100
0	100	200	500	100	1	5	1	2	0	0	0	2	0	1	0	103	205	100
0	100	200	500	100	1	5	1	3	0	0	0	-1	0	1	0	104	206	100
0	100	200	500	100	1	5	1	3	0	0	0	0	0	1	0	104	206	100
0	100	200	500	100	1	5	1	3	0	0	0	1	0	1	0	104	206	100
0	100	200	500	100	1	5	1	3	0	0	0	2	0	1	0	104	206	100
0	100	200	500	100	1	5	1	7	0	0	0	-1	0	1	0	108	207	100
0	100	200	500	100	1	5	1	7	0	0	0	0	0	1	0	108	207	100
0	100	200	500	100	1	5	1	7	0	0	0	1	0	1	0	108	207	100
0	100	200	500	100	1	5	1	7	0	0	0	2	0	1	0	108	207	100
0	100	200	500	100	1	6	1	-7	0	0	0	-1	0	1	0	94	198	100
0	100	200	500	100	1	6	1	-7	0	0	0	0	0	1	0	94	198	100
0	100	200	500	100	1	6	1	-7	0	0	0	1	0	1	0	94	198	100
0	100	200	500	100	1	6	1	-7	0	0	0	2	0	1	0	94	198	100
0	100	200	500	100	1	6	1	-3	0	0	0	-1	0	1	0	98	199	100
0	100	200	500	100	1	6	1	-3	0	0	0	0	0	1	0	98	199	100
0	100	200	500	100	1	6	1	-3	0	0	0	1	0	1	0	98	199	100
0	100	200	500	100	1	6	1	-3	0	0	0	2	0	1	0	98	199	100
0	100	200	500	100	1	6	1	-2	0	0	0	-1	0	1	0	99	200	100
0	100	200	500	100	1	6	1	-2	0	0	0	0	0	1	0	99	200	100
0	100	200	500	100	1	6	1	-2	0	0	0	1	0	1	0	99	200	100
0	100	200	500	100	1	6	1	-2	0	0	0	2	0	1	0	99	200	100
0	100	200	500	100	1	6	1	-1	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	1	6	1	-1	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	1	6	1	-1	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	1	6	1	-1	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	1	6	1	0	0	0	0	-1	0	1	0	102	200	100
0	100	200	500	100	1	6	1	0	0	0	0	0	0	1	0	102	200	100
0	100	200	500	100	1	6	1	0	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	1	6	1	0	0	0	0	2	0	1	0	102	200	100
0	100	200	500	100	1	6	1	1	0	0	0	-1	0	1	0	102	200	100
0	100	200	500	100	1	6	1	1	0	0	0	0	0	1	0	102	200	100
0	100	200	500	100	1	6	1	1	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	1	6	1	1	0	0	0	2	0	1	0	102	200	100
0	100	200	500	100	1	6	1	2	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	1	6	1	2	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	1	6	1	2	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	1	6	1	2	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	1	6	1	3	0	0	0	-1	0	1	0	104	201	100
0	100	200	500	100	1	6	1	3	0	0	0	0	0	1	0	104	201	100
0	100	200	500	100	1	6	1	3	0	0	0	1	0	1	0	104	201	100
0	100	200	500	100	1	6	1	3	0	0	0	2	0	1	0	104	201	100
0	100	200	500	100	1	6	1	7	0	0	0	-1	0	1	0	108	202	100
0	100	200	500	100	1	6	1	7	0	0	0	0	0	1	0	108	202	100
0	100	200	500	100	1	6	1	7	0	0	0	1	0	1	0	108	202	100
0	100	200	500	100	1	6	1	7	0	0	0	2	0	1	0	108	202	100
0	100	200	500	100	1	99	1	-7	0	0	0	-1	0	1	0	94	198	100
0	100	200	500	100	1	99	1	-7	0	0	0	0	0	1	0	94	198	100
0	100	200	500	100	1	99	1	-7	0	0	0	1	0	1	0	94	198	100
0	100	200	500	100	1	99	1	-7	0	0	0	2	0	1	0	94	198	100
0	100	200	500	100	1	99	1	-3	0	0	0	-1	0	1	0	98	199	100
0	100	200	500	100	1	99	1	-3	0	0	0	0	0	1	0	98	199	100
0	100	200	500	100	1	99	1	-3	0	0	0	1	0	1	0	98	199	100
0	100	200	500	100	1	99	1	-3	0	0	0	2	0	1	0	98	199	100
0	100	200	500	100	1	99	1	-2	0	0	0	-1	0	1	0	99	200	100
0	100	200	500	100	1	99	1	-2	0	0	0	0	0	1	0	99	200	100
0	100	200	500	100	1	99	1	-2	0	0	0	1	0	1	0	99	200	100
0	100	200	500	100	1	99	1	-2	0	0	0	2	0	1	0	99	200	100
0	100	200	500	100	1	99	1	-1	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	1	99	1	-1	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	1	99	1	-1	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	1	99	1	-1	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	1	99	1	0	0	0	0	-1	0	1	0	102	200	100
0	100	200	500	100	1	99	1	0	0	0	0	0	0	1	0	102	200	100
0	100	200	500	100	1	99	1	0	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	1	99	1	0	0	0	0	2	0	1	0	102	200	100
0	100	200	500	100	1	99	1	1	0	0	0	-1	0	1	0	102	200	100
0	100	200	500	100	1	99	1	1	0	0	0	0	0	1	0	102	200	100
0	100	200	500	100	1	99	1	1	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	1	99	1	1	0	0	0	2	0	1	0	102	200	100
0	100	200	500	100	1	99	1	2	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	1	99	1	2	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	1	99	1	2	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	1	99	1	2	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	1	99	1	3	0	0	0	-1	0	1	0	104	201	100
0	100	200	500	100	1	99	1	3	0	0	0	0	0	1	0	104	201	100
0	100	200	500	100	1	99	1	3	0	0	0	1	0	1	0	104	201	100
0	100	200	500	100	1	99	1	3	0	0	0	2	0	1	0	104	201	100
0	100	200	500	100	1	99	1	7	0	0	0	-1	0	1	0	108	202	100
0	100	200	500	100	1	99	1	7	0	0	0	0	0	1	0	108	202	100
0	100	200	500	100	1	99	1	7	0	0	0	1	0	1	0	108	202	100
0	100	200	500	100	1	99	1	7	0	0	0	2	0	1	0	108	202	100
0	100	200	500	100	2	-1	1	-7	0	0	0	-1	0	1	0	95	198	100
0	100	200	500	100	2	-1	1	-7	0	0	0	0	0	1	0	95	198	100
0	100	200	500	100	2	-1	1	-7	0	0	0	1	0	1	0	95	198	100
0	100	200	500	100	2	-1	1	-7	0	0	0	2	0	1	0	95	198	100
0	100	200	500	100	2	-1	1	-3	0	0	0	-1	0	1	0	99	199	100
0	100	200	500	100	2	-1	1	-3	0	0	0	0	0	1	0	99	199	100
0	100	200	500	100	2	-1	1	-3	0	0	0	1	0	1	0	99	199	100
0	100	200	500	100	2	-1	1	-3	0	0	0	2	0	1	0	99	199	100
0	100	200	500	100	2	-1	1	-2	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	2	-1	1	-2	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	2	-1	1	-2	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	2	-1	1	-2	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	2	-1	1	-1	0	0	0	-1	0	1	0	101	200	100
0	100	200	500	100	2	-1	1	-1	0	0	0	0	0	1	0	101	200	100
0	100	200	500	100	2	-1	1	-1	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	2	-1	1	-1	0	0	0	2	0	1	0	101	200	100
0	100	200	500	100	2	-1	1	0	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	0	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	0	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	2	-1	1	0	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	1	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	1	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	1	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	1	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	-1	1	2	0	0	0	-1	0	1	0	104	200	100
0	100	200	500	100	2	-1	1	2	0	0	0	0	0	1	0	104	200	100
0	100	200	500	100	2	-1	1	2	0	0	0	1	0	1	0	104	200	100
0	100	200	500	100	2	-1	1	2	0	0	0	2	0	1	0	104	200	100
0	100	200	500	100	2	-1	1	3	0	0	0	-1	0	1	0	105	201	100
0	100	200	500	100	2	-1	1	3	0	0	0	0	0	1	0	105	201	100
0	100	200	500	100	2	-1	1	3	0	0	0	1	0	1	0	105	201	100
0	100	200	500	100	2	-1	1	3	0	0	0	2	0	1	0	105	201	100
0	100	200	500	100	2	-1	1	7	0	0	0	-1	0	1	0	109	202	100
0	100	200	500	100	2	-1	1	7	0	0	0	0	0	1	0	109	202	100
0	100	200	500	100	2	-1	1	7	0	0	0	1	0	1	0	109	202	100
0	100	200	500	100	2	-1	1	7	0	0	0	2	0	1	0	109	202	100
0	100	200	500	100	2	0	1	-7	0	0	0	-1	0	1	0	95	198	100
0	100	200	500	100	2	0	1	-7	0	0	0	0	0	1	0	95	198	100
0	100	200	500	100	2	0	1	-7	0	0	0	1	0	1	0	95	198	100
0	100	200	500	100	2	0	1	-7	0	0	0	2	0	1	0	95	198	100
0	100	200	500	100	2	0	1	-3	0	0	0	-1	0	1	0	99	199	100
0	100	200	500	100	2	0	1	-3	0	0	0	0	0	1	0	99	199	100
0	100	200	500	100	2	0	1	-3	0	0	0	1	0	1	0	99	199	100
0	100	200	500	100	2	0	1	-3	0	0	0	2	0	1	0	99	199	100
0	100	200	500	100	2	0	1	-2	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	2	0	1	-2	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	2	0	1	-2	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	2	0	1	-2	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	2	0	1	-1	0	0	0	-1	0	1	0	101	200	100
0	100	200	500	100	2	0	1	-1	0	0	0	0	0	1	0	101	200	100
0	100	200	500	100	2	0	1	-1	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	2	0	1	-1	0	0	0	2	0	1	0	101	200	100
0	100	200	500	100	2	0	1	0	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	0	1	0	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	0	1	0	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	2	0	1	0	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	0	1	1	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	0	1	1	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	0	1	1	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	2	0	1	1	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	0	1	2	0	0	0	-1	0	1	0	104	200	100
0	100	200	500	100	2	0	1	2	0	0	0	0	0	1	0	104	200	100
0	100	200	500	100	2	0	1	2	0	0	0	1	0	1	0	104	200	100
0	100	200	500	100	2	0	1	2	0	0	0	2	0	1	0	104	200	100
0	100	200	500	100	2	0	1	3	0	0	0	-1	0	1	0	105	201	100
0	100	200	500	100	2	0	1	3	0	0	0	0	0	1	0	105	201	100
0	100	200	500	100	2	0	1	3	0	0	0	1	0	1	0	105	201	100
0	100	200	500	100	2	0	1	3	0	0	0	2	0	1	0	105	201	100
0	100	200	500	100	2	0	1	7	0	0	0	-1	0	1	0	109	202	100
0	100	200	500	100	2	0	1	7	0	0	0	0	0	1	0	109	202	100
0	100	200	500	100	2	0	1	7	0	0	0	1	0	1	0	109	202	100
0	100	200	500	100	2	0	1	7	0	0	0	2	0	1	0	109	202	100
0	100	200	500	100	2	1	1	-7	0	0	0	-1	0	1	0	95	199	100
0	100	200	500	100	2	1	1	-7	0	0	0	0	0	1	0	95	199	100
0	100	200	500	100	2	1	1	-7	0	0	0	1	0	1	0	95	199	100
0	100	200	500	100	2	1	1	-7	0	0	0	2	0	1	0	95	199	100
0	100	200	500	100	2	1	1	-3	0	0	0	-1	0	1	0	99	200	100
0	100	200	500	100	2	1	1	-3	0	0	0	0	0	1	0	99	200	100
0	100	200	500	100	2	1	1	-3	0	0	0	1	0	1	0	99	200	100
0	100	200	500	100	2	1	1	-3	0	0	0	2	0	1	0	99	200	100
0	100	200	500	100	2	1	1	-2	0	0	0	-1	0	1	0	100	201	100
0	100	200	500	100	2	1	1	-2	0	0	0	0	0	1	0	100	201	100
0	100	200	500	100	2	1	1	-2	0	0	0	1	0	1	0	100	201	100
0	100	200	500	100	2	1	1	-2	0	0	0	2	0	1	0	100	201	100
0	100	200	500	100	2	1	1	-1	0	0	0	-1	0	1	0	101	201	100
0	100	200	500	100	2	1	1	-1	0	0	0	0	0	1	0	101	201	100
0	100	200	500	100	2	1	1	-1	0	0	0	1	0	1	0	101	201	100
0	100	200	500	100	2	1	1	-1	0	0	0	2	0	1	0	101	201	100
0	100	200	500	100	2	1	1	0	0	0	0	-1	0	1	0	103	201	100
0	100	200	500	100	2	1	1	0	0	0	0	0	0	1	0	103	201	100
0	100	200	500	100	2	1	1	0	0	0	0	1	0	1	0	102	201	100
0	100	200	500	100	2	1	1	0	0	0	0	2	0	1	0	103	201	100
0	100	200	500	100	2	1	1	1	0	0	0	-1	0	1	0	103	201	100
0	100	200	500	100	2	1	1	1	0	0	0	0	0	1	0	103	201	100
0	100	200	500	100	2	1	1	1	0	0	0	1	0	1	0	103	201	100
0	100	200	500	100	2	1	1	1	0	0	0	2	0	1	0	103	201	100
0	100	200	500	100	2	1	1	2	0	0	0	-1	0	1	0	104	201	100
0	100	200	500	100	2	1	1	2	0	0	0	0	0	1	0	104	201	100
0	100	200	500	100	2	1	1	2	0	0	0	1	0	1	0	104	201	100
0	100	200	500	100	2	1	1	2	0	0	0	2	0	1	0	104	201	100
0	100	200	500	100	2	1	1	3	0	0	0	-1	0	1	0	105	202	100
0	100	200	500	100	2	1	1	3	0	0	0	0	0	1	0	105	202	100
0	100	200	500	100	2	1	1	3	0	0	0	1	0	1	0	105	202	100
0	100	200	500	100	2	1	1	3	0	0	0	2	0	1	0	105	202	100
0	100	200	500	100	2	1	1	7	0	0	0	-1	0	1	0	109	203	100
0	100	200	500	100	2	1	1	7	0	0	0	0	0	1	0	109	203	100
0	100	200	500	100	2	1	1	7	0	0	0	1	0	1	0	109	203	100
0	100	200	500	100	2	1	1	7	0	0	0	2	0	1	0	109	203	100
0	100	200	500	100	2	2	1	-7	0	0	0	-1	0	1	0	95	200	100
0	100	200	500	100	2	2	1	-7	0	0	0	0	0	1	0	95	200	100
0	100	200	500	100	2	2	1	-7	0	0	0	1	0	1	0	95	200	100
0	100	200	500	100	2	2	1	-7	0	0	0	2	0	1	0	95	200	100
0	100	200	500	100	2	2	1	-3	0	0	0	-1	0	1	0	99	201	100
0	100	200	500	100	2	2	1	-3	0	0	0	0	0	1	0	99	201	100
0	100	200	500	100	2	2	1	-3	0	0	0	1	0	1	0	99	201	100
0	100	200	500	100	2	2	1	-3	0	0	0	2	0	1	0	99	201	100
0	100	200	500	100	2	2	1	-2	0	0	0	-1	0	1	0	100	202	100
0	100	200	500	100	2	2	1	-2	0	0	0	0	0	1	0	100	202	100
0	100	200	500	100	2	2	1	-2	0	0	0	1	0	1	0	100	202	100
0	100	200	500	100	2	2	1	-2	0	0	0	2	0	1	0	100	202	100
0	100	200	500	100	2	2	1	-1	0	0	0	-1	0	1	0	101	202	100
0	100	200	500	100	2	2	1	-1	0	0	0	0	0	1	0	101	202	100
0	100	200	500	100	2	2	1	-1	0	0	0	1	0	1	0	101	202	100
0	100	200	500	100	2	2	1	-1	0	0	0	2	0	1	0	101	202	100
0	100	200	500	100	2	2	1	0	0	0	0	-1	0	1	0	103	202	100
0	100	200	500	100	2	2	1	0	0	0	0	0	0	1	0	103	202	100
0	100	200	500	100	2	2	1	0	0	0	0	1	0	1	0	102	202	100
0	100	200	500	100	2	2	1	0	0	0	0	2	0	1	0	103	202	100
0	100	200	500	100	2	2	1	1	0	0	0	-1	0	1	0	103	202	100
0	100	200	500	100	2	2	1	1	0	0	0	0	0	1	0	103	202	100
0	100	200	500	100	2	2	1	1	0	0	0	1	0	1	0	103	202	100
0	100	200	500	100	2	2	1	1	0	0	0	2	0	1	0	103	202	100
0	100	200	500	100	2	2	1	2	0	0	0	-1	0	1	0	104	202	100
0	100	200	500	100	2	2	1	2	0	0	0	0	0	1	0	104	202	100
0	100	200	500	100	2	2	1	2	0	0	0	1	0	1	0	104	202	100
0	100	200	500	100	2	2	1	2	0	0	0	2	0	1	0	104	202	100
0	100	200	500	100	2	2	1	3	0	0	0	-1	0	1	0	105	203	100
0	100	200	500	100	2	2	1	3	0	0	0	0	0	1	0	105	203	100
0	100	200	500	100	2	2	1	3	0	0	0	1	0	1	0	105	203	100
0	100	200	500	100	2	2	1	3	0	0	0	2	0	1	0	105	203	100
0	100	200	500	100	2	2	1	7	0	0	0	-1	0	1	0	109	204	100
0	100	200	500	100	2	2	1	7	0	0	0	0	0	1	0	109	204	100
0	100	200	500	100	2	2	1	7	0	0	0	1	0	1	0	109	204	100
0	100	200	500	100	2	2	1	7	0	0	0	2	0	1	0	109	204	100
0	100	200	500	100	2	5	1	-7	0	0	0	-1	0	1	0	95	203	100
0	100	200	500	100	2	5	1	-7	0	0	0	0	0	1	0	95	203	100
0	100	200	500	100	2	5	1	-7	0	0	0	1	0	1	0	95	203	100
0	100	200	500	100	2	5	1	-7	0	0	0	2	0	1	0	95	203	100
0	100	200	500	100	2	5	1	-3	0	0	0	-1	0	1	0	99	204	100
0	100	200	500	100	2	5	1	-3	0	0	0	0	0	1	0	99	204	100
0	100	200	500	100	2	5	1	-3	0	0	0	1	0	1	0	99	204	100
0	100	200	500	100	2	5	1	-3	0	0	0	2	0	1	0	99	204	100
0	100	200	500	100	2	5	1	-2	0	0	0	-1	0	1	0	100	205	100
0	100	200	500	100	2	5	1	-2	0	0	0	0	0	1	0	100	205	100
0	100	200	500	100	2	5	1	-2	0	0	0	1	0	1	0	100	205	100
0	100	200	500	100	2	5	1	-2	0	0	0	2	0	1	0	100	205	100
0	100	200	500	100	2	5	1	-1	0	0	0	-1	0	1	0	101	205	100
0	100	200	500	100	2	5	1	-1	0	0	0	0	0	1	0	101	205	100
0	100	200	500	100	2	5	1	-1	0	0	0	1	0	1	0	101	205	100
0	100	200	500	100	2	5	1	-1	0	0	0	2	0	1	0	101	205	100
0	100	200	500	100	2	5	1	0	0	0	0	-1	0	1	0	103	205	100
0	100	200	500	100	2	5	1	0	0	0	0	0	0	1	0	103	205	100
0	100	200	500	100	2	5	1	0	0	0	0	1	0	1	0	102	205	100
0	100	200	500	100	2	5	1	0	0	0	0	2	0	1	0	103	205	100
0	100	200	500	100	2	5	1	1	0	0	0	-1	0	1	0	103	205	100
0	100	200	500	100	2	5	1	1	0	0	0	0	0	1	0	103	205	100
0	100	200	500	100	2	5	1	1	0	0	0	1	0	1	0	103	205	100
0	100	200	500	100	2	5	1	1	0	0	0	2	0	1	0	103	205	100
0	100	200	500	100	2	5	1	2	0	0	0	-1	0	1	0	104	205	100
0	100	200	500	100	2	5	1	2	0	0	0	0	0	1	0	104	205	100
0	100	200	500	100	2	5	1	2	0	0	0	1	0	1	0	104	205	100
0	100	200	500	100	2	5	1	2	0	0	0	2	0	1	0	104	205	100
0	100	200	500	100	2	5	1	3	0	0	0	-1	0	1	0	105	206	100
0	100	200	500	100	2	5	1	3	0	0	0	0	0	1	0	105	206	100
0	100	200	500	100	2	5	1	3	0	0	0	1	0	1	0	105	206	100
0	100	200	500	100	2	5	1	3	0	0	0	2	0	1	0	105	206	100
0	100	200	500	100	2	5	1	7	0	0	0	-1	0	1	0	109	207	100
0	100	200	500	100	2	5	1	7	0	0	0	0	0	1	0	109	207	100
0	100	200	500	100	2	5	1	7	0	0	0	1	0	1	0	109	207	100
0	100	200	500	100	2	5	1	7	0	0	0	2	0	1	0	109	207	100
0	100	200	500	100	2	6	1	-7	0	0	0	-1	0	1	0	95	198	100
0	100	200	500	100	2	6	1	-7	0	0	0	0	0	1	0	95	198	100
0	100	200	500	100	2	6	1	-7	0	0	0	1	0	1	0	95	198	100
0	100	200	500	100	2	6	1	-7	0	0	0	2	0	1	0	95	198	100
0	100	200	500	100	2	6	1	-3	0	0	0	-1	0	1	0	99	199	100
0	100	200	500	100	2	6	1	-3	0	0	0	0	0	1	0	99	199	100
0	100	200	500	100	2	6	1	-3	0	0	0	1	0	1	0	99	199	100
0	100	200	500	100	2	6	1	-3	0	0	0	2	0	1	0	99	199	100
0	100	200	500	100	2	6	1	-2	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	2	6	1	-2	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	2	6	1	-2	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	2	6	1	-2	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	2	6	1	-1	0	0	0	-1	0	1	0	101	200	100
0	100	200	500	100	2	6	1	-1	0	0	0	0	0	1	0	101	200	100
0	100	200	500	100	2	6	1	-1	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	2	6	1	-1	0	0	0	2	0	1	0	101	200	100
0	100	200	500	100	2	6	1	0	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	6	1	0	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	6	1	0	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	2	6	1	0	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	6	1	1	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	6	1	1	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	6	1	1	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	2	6	1	1	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	6	1	2	0	0	0	-1	0	1	0	104	200	100
0	100	200	500	100	2	6	1	2	0	0	0	0	0	1	0	104	200	100
0	100	200	500	100	2	6	1	2	0	0	0	1	0	1	0	104	200	100
0	100	200	500	100	2	6	1	2	0	0	0	2	0	1	0	104	200	100
0	100	200	500	100	2	6	1	3	0	0	0	-1	0	1	0	105	201	100
0	100	200	500	100	2	6	1	3	0	0	0	0	0	1	0	105	201	100
0	100	200	500	100	2	6	1	3	0	0	0	1	0	1	0	105	201	100
0	100	200	500	100	2	6	1	3	0	0	0	2	0	1	0	105	201	100
0	100	200	500	100	2	6	1	7	0	0	0	-1	0	1	0	109	202	100
0	100	200	500	100	2	6	1	7	0	0	0	0	0	1	0	109	202	100
0	100	200	500	100	2	6	1	7	0	0	0	1	0	1	0	109	202	100
0	100	200	500	100	2	6	1	7	0	0	0	2	0	1	0	109	202	100
0	100	200	500	100	2	99	1	-7	0	0	0	-1	0	1	0	95	198	100
0	100	200	500	100	2	99	1	-7	0	0	0	0	0	1	0	95	198	100
0	100	200	500	100	2	99	1	-7	0	0	0	1	0	1	0	95	198	100
0	100	200	500	100	2	99	1	-7	0	0	0	2	0	1	0	95	198	100
0	100	200	500	100	2	99	1	-3	0	0	0	-1	0	1	0	99	199	100
0	100	200	500	100	2	99	1	-3	0	0	0	0	0	1	0	99	199	100
0	100	200	500	100	2	99	1	-3	0	0	0	1	0	1	0	99	199	100
0	100	200	500	100	2	99	1	-3	0	0	0	2	0	1	0	99	199	100
0	100	200	500	100	2	99	1	-2	0	0	0	-1	0	1	0	100	200	100
0	100	200	500	100	2	99	1	-2	0	0	0	0	0	1	0	100	200	100
0	100	200	500	100	2	99	1	-2	0	0	0	1	0	1	0	100	200	100
0	100	200	500	100	2	99	1	-2	0	0	0	2	0	1	0	100	200	100
0	100	200	500	100	2	99	1	-1	0	0	0	-1	0	1	0	101	200	100
0	100	200	500	100	2	99	1	-1	0	0	0	0	0	1	0	101	200	100
0	100	200	500	100	2	99	1	-1	0	0	0	1	0	1	0	101	200	100
0	100	200	500	100	2	99	1	-1	0	0	0	2	0	1	0	101	200	100
0	100	200	500	100	2	99	1	0	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	99	1	0	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	99	1	0	0	0	0	1	0	1	0	102	200	100
0	100	200	500	100	2	99	1	0	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	99	1	1	0	0	0	-1	0	1	0	103	200	100
0	100	200	500	100	2	99	1	1	0	0	0	0	0	1	0	103	200	100
0	100	200	500	100	2	99	1	1	0	0	0	1	0	1	0	103	200	100
0	100	200	500	100	2	99	1	1	0	0	0	2	0	1	0	103	200	100
0	100	200	500	100	2	99	1	2	0	0	0	-1	0	1	0	104	200	100
0	100	200	500	100	2	99	1	2	0	0	0	0	0	1	0	104	200	100
0	100	200	500	100	2	99	1	2	0	0	0	1	0	1	0	104	200	100
0	100	200	500	100	2	99	1	2	0	0	0	2	0	1	0	104	200	100
0	100	200	500	100	2	99	1	3	0	0	0	-1	0	1	0	105	201	100
0	100	200	500	100	2	99	1	3	0	0	0	0	0	1	0	105	201	100
0	100	200	500	100	2	99	1	3	0	0	0	1	0	1	0	105	201	100
0	100	200	500	100	2	99	1	3	0	0	0	2	0	1	0	105	201	100
0	100	200	500	100	2	99	1	7	0	0	0	-1	0	1	0	109	202	100
0	100	200	500	100	2	99	1	7	0	0	0	0	0	1	0	109	202	100
