file	type	index	line	key	value_hex
decoded_dat/w/5.dat	field	4	18	vrest	3730
decoded_dat/w/5.dat	field	4	18	bdefend	3630
decoded_dat/w/5.dat	field	4	18	injury	3535
decoded_dat/w/6.dat	document	1	4		
decoded_dat/w/6.dat	row	1	11		6e6f726d616c
decoded_dat/w/6.dat	field	1	12	dvx	32
decoded_dat/w/6.dat	field	1	12	fall	3430
decoded_dat/w/6.dat	field	1	12	vrest	3130
decoded_dat/w/6.dat	field	1	12	bdefend	3136
decoded_dat/w/6.dat	field	1	12	injury	3430
decoded_dat/w/6.dat	row	2	13		6a756d70
decoded_dat/w/6.dat	field	2	14	dvx	37
decoded_dat/w/6.dat	field	2	14	fall	3730
decoded_dat/w/6.dat	field	2	14	vrest	3130
decoded_dat/w/6.dat	field	2	14	bdefend	3136
decoded_dat/w/6.dat	field	2	14	injury	3630
decoded_dat/w/6.dat	row	3	15		72756e
decoded_dat/w/6.dat	field	3	16	dvx	3130
decoded_dat/w/6.dat	field	3	16	fall	3730
decoded_dat/w/6.dat	field	3	16	vrest	3130
decoded_dat/w/6.dat	field	3	16	bdefend	3136
decoded_dat/w/6.dat	field	3	16	injury	3835
decoded_dat/w/6.dat	row	4	17		64617368
decoded_dat/w/6.dat	field	4	18	dvx	3132
decoded_dat/w/6.dat	field	4	18	fall	3730
decoded_dat/w/6.dat	field	4	18	vrest	3230
decoded_dat/w/6.dat	field	4	18	bdefend	3630
decoded_dat/w/6.dat	field	4	18	injury	313030
decoded_dat/w/8.dat	document	1	0		
decoded_dat/w/9.dat	document	1	4		
decoded_dat/w/9.dat	row	1	11		6e6f726d616c
decoded_dat/w/9.dat	field	1	12	dvx	32
decoded_dat/w/9.dat	field	1	12	fall	3430
decoded_dat/w/9.dat	field	1	12	vrest	3130
decoded_dat/w/9.dat	field	1	12	bdefend	3136
decoded_dat/w/9.dat	field	1	12	injury	3435
decoded_dat/w/9.dat	field	1	12	effect	31
decoded_dat/w/9.dat	row	2	13		6a756d70
decoded_dat/w/9.dat	field	2	14	dvx	37
decoded_dat/w/9.dat	field	2	14	fall	3730
decoded_dat/w/9.dat	field	2	14	vrest	3130
decoded_dat/w/9.dat	field	2	14	bdefend	3136
decoded_dat/w/9.dat	field	2	14	injury	3435
decoded_dat/w/9.dat	field	2	14	effect	31
decoded_dat/w/9.dat	row	3	15		72756e
decoded_dat/w/9.dat	field	3	16	dvx	3130
decoded_dat/w/9.dat	field	3	16	fall	3730
decoded_dat/w/9.dat	field	3	16	vrest	3130
decoded_dat/w/9.dat	field	3	16	bdefend	3136
decoded_dat/w/9.dat	field	3	16	injury	3535
decoded_dat/w/9.dat	field	3	16	effect	31
decoded_dat/w/9.dat	row	4	17		64617368
decoded_dat/w/9.dat	field	4	18	dvx	3132
decoded_dat/w/9.dat	field	4	18	fall	3730
decoded_dat/w/9.dat	field	4	18	vrest	3230
decoded_dat/w/9.dat	field	4	18	bdefend	3630
decoded_dat/w/9.dat	field	4	18	injury	3535
decoded_dat/w/9.dat	field	4	18	effect	31
decoded_dat/w/b.dat	document	1	0		
decoded_dat/w/e.dat	document	1	0		
decoded_dat/w/h.dat	document	1	0		
decoded_dat/w/h2.dat	document	1	0		
decoded_dat/w/l.dat	document	1	0		
decoded_dat/w/n.dat	document	1	4		
decoded_dat/w/n.dat	row	1	12		6e6f726d616c
decoded_dat/w/n.dat	field	1	13	dvx	32
decoded_dat/w/n.dat	field	1	13	fall	3430
decoded_dat/w/n.dat	field	1	13	vrest	3130
decoded_dat/w/n.dat	field	1	13	bdefend	3136
decoded_dat/w/n.dat	field	1	13	injury	3235
decoded_dat/w/n.dat	field	1	13	effect	31
decoded_dat/w/n.dat	row	2	14		6a756d70
decoded_dat/w/n.dat	field	2	15	dvx	37
decoded_dat/w/n.dat	field	2	15	fall	3730
decoded_dat/w/n.dat	field	2	15	vrest	3130
decoded_dat/w/n.dat	field	2	15	bdefend	3136
decoded_dat/w/n.dat	field	2	15	injury	3235
decoded_dat/w/n.dat	field	2	15	effect	31
decoded_dat/w/n.dat	row	3	16		72756e
decoded_dat/w/n.dat	field	3	17	dvx	3130
decoded_dat/w/n.dat	field	3	17	fall	3730
decoded_dat/w/n.dat	field	3	17	vrest	3130
decoded_dat/w/n.dat	field	3	17	bdefend	3136
decoded_dat/w/n.dat	field	3	17	injury	3235
decoded_dat/w/n.dat	field	3	17	effect	31
decoded_dat/w/n.dat	row	4	18		64617368
decoded_dat/w/n.dat	field	4	19	dvx	3132
decoded_dat/w/n.dat	field	4	19	fall	3730
decoded_dat/w/n.dat	field	4	19	vrest	3230
decoded_dat/w/n.dat	field	4	19	bdefend	3630
decoded_dat/w/n.dat	field	4	19	injury	3235
decoded_dat/w/n.dat	field	4	19	effect	31
decoded_dat/w/scr.dat	document	1	4		
decoded_dat/w/scr.dat	row	1	11		6e6f726d616c
decoded_dat/w/scr.dat	field	1	12	dvx	32
decoded_dat/w/scr.dat	field	1	12	fall	3430
decoded_dat/w/scr.dat	field	1	12	vrest	3130
decoded_dat/w/scr.dat	field	1	12	bdefend	3136
decoded_dat/w/scr.dat	field	1	12	injury	3435
decoded_dat/w/scr.dat	field	1	12	effect	31
decoded_dat/w/scr.dat	row	2	13		6a756d70
decoded_dat/w/scr.dat	field	2	14	dvx	37
decoded_dat/w/scr.dat	field	2	14	fall	3730
decoded_dat/w/scr.dat	field	2	14	vrest	3130
decoded_dat/w/scr.dat	field	2	14	bdefend	3136
decoded_dat/w/scr.dat	field	2	14	injury	3435
decoded_dat/w/scr.dat	field	2	14	effect	31
decoded_dat/w/scr.dat	row	3	15		72756e
decoded_dat/w/scr.dat	field	3	16	dvx	3130
decoded_dat/w/scr.dat	field	3	16	fall	3730
decoded_dat/w/scr.dat	field	3	16	vrest	3130
decoded_dat/w/scr.dat	field	3	16	bdefend	3136
decoded_dat/w/scr.dat	field	3	16	injury	3535
decoded_dat/w/scr.dat	field	3	16	effect	31
decoded_dat/w/scr.dat	row	4	17		64617368
decoded_dat/w/scr.dat	field	4	18	dvx	3132
decoded_dat/w/scr.dat	field	4	18	fall	3730
decoded_dat/w/scr.dat	field	4	18	vrest	3230
decoded_dat/w/scr.dat	field	4	18	bdefend	3630
decoded_dat/w/scr.dat	field	4	18	injury	3535
decoded_dat/w/scr.dat	field	4	18	effect	31
decoded_dat/w/t.dat	document	1	0		
decoded_dat/w/x.dat	document	1	4		
decoded_dat/w/x.dat	row	1	12		6e6f726d616c
decoded_dat/w/x.dat	field	1	13	dvx	32
decoded_dat/w/x.dat	field	1	13	fall	3430
decoded_dat/w/x.dat	field	1	13	vrest	3130
decoded_dat/w/x.dat	field	1	13	bdefend	3136
decoded_dat/w/x.dat	field	1	13	injury	3430
decoded_dat/w/x.dat	row	2	14		6a756d70
decoded_dat/w/x.dat	field	2	15	dvx	37
decoded_dat/w/x.dat	field	2	15	fall	3730
decoded_dat/w/x.dat	field	2	15	vrest	3130
decoded_dat/w/x.dat	field	2	15	bdefend	3136
decoded_dat/w/x.dat	field	2	15	injury	3630
decoded_dat/w/x.dat	row	3	16		72756e
decoded_dat/w/x.dat	field	3	17	dvx	3130
decoded_dat/w/x.dat	field	3	17	fall	3730
decoded_dat/w/x.dat	field	3	17	vrest	3130
decoded_dat/w/x.dat	field	3	17	bdefend	3136
decoded_dat/w/x.dat	field	3	17	injury	3835
decoded_dat/w/x.dat	row	4	18		64617368
decoded_dat/w/x.dat	field	4	19	dvx	3132
decoded_dat/w/x.dat	field	4	19	fall	3730
decoded_dat/w/x.dat	field	4	19	vrest	3230
decoded_dat/w/x.dat	field	4	19	bdefend	3630
decoded_dat/w/x.dat	field	4	19	injury	313030
